id	name	source	reference	confidence	roles
cpx50718	pscpx.718	PlantSEED	null	0.0	ftr50228;triggering;0;1
cpx50719	pscpx.719	PlantSEED	null	0.0	ftr50228;triggering;0;1
cpx50720	pscpx.720	PlantSEED	null	0.0	ftr50230;triggering;0;1
cpx50721	pscpx.721	PlantSEED	null	0.0	ftr50230;triggering;0;1
cpx50722	pscpx.722	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50723	pscpx.723	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50724	pscpx.724	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50725	pscpx.725	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50726	pscpx.726	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50727	pscpx.727	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50728	pscpx.728	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50729	pscpx.729	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50730	pscpx.730	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50731	pscpx.731	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50732	pscpx.732	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50733	pscpx.733	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50734	pscpx.734	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50735	pscpx.735	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50736	pscpx.736	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50737	pscpx.737	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50738	pscpx.738	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50739	pscpx.739	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50740	pscpx.740	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50741	pscpx.741	PlantSEED	null	0.0	ftr50231;triggering;0;1
cpx50742	pscpx.742	PlantSEED	null	0.0	ftr50232;triggering;0;1
cpx50743	pscpx.743	PlantSEED	null	0.0	ftr50232;triggering;0;1
cpx50744	pscpx.744	PlantSEED	null	0.0	ftr50232;triggering;0;1
cpx50745	pscpx.745	PlantSEED	null	0.0	ftr50232;triggering;0;1
cpx50746	pscpx.746	PlantSEED	null	0.0	ftr50233;triggering;0;1
cpx50747	pscpx.747	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50748	pscpx.748	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50749	pscpx.749	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50750	pscpx.750	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50751	pscpx.751	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50752	pscpx.752	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50753	pscpx.753	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50754	pscpx.754	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50755	pscpx.755	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50756	pscpx.756	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50757	pscpx.757	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50758	pscpx.758	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50759	pscpx.759	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50760	pscpx.760	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50761	pscpx.761	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50762	pscpx.762	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50763	pscpx.763	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50764	pscpx.764	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50765	pscpx.765	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50766	pscpx.766	PlantSEED	null	0.0	ftr50235;triggering;0;1
cpx50767	pscpx.767	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50768	pscpx.768	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50769	pscpx.769	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50770	pscpx.770	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50771	pscpx.771	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50772	pscpx.772	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50773	pscpx.773	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50774	pscpx.774	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50775	pscpx.775	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50776	pscpx.776	PlantSEED	null	0.0	ftr50236;triggering;0;1
cpx50777	pscpx.777	PlantSEED	null	0.0	ftr50238;triggering;0;1
cpx50778	pscpx.778	PlantSEED	null	0.0	ftr50239;triggering;0;1
cpx50779	pscpx.779	PlantSEED	null	0.0	ftr50239;triggering;0;1
cpx50780	pscpx.780	PlantSEED	null	0.0	ftr50240;triggering;0;1
cpx50781	pscpx.781	PlantSEED	null	0.0	ftr50241;triggering;0;1
cpx50782	pscpx.782	PlantSEED	null	0.0	ftr50241;triggering;0;1
cpx50783	pscpx.783	PlantSEED	null	0.0	ftr50243;triggering;0;1
cpx50784	pscpx.784	PlantSEED	null	0.0	ftr50243;triggering;0;1
cpx50785	pscpx.785	PlantSEED	null	0.0	ftr50243;triggering;0;1
cpx50786	pscpx.786	PlantSEED	null	0.0	ftr50243;triggering;0;1
cpx50787	pscpx.787	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50788	pscpx.788	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50789	pscpx.789	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50790	pscpx.790	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50791	pscpx.791	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50792	pscpx.792	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50793	pscpx.793	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50794	pscpx.794	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50795	pscpx.795	PlantSEED	null	0.0	ftr50244;triggering;0;1
cpx50796	pscpx.796	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50797	pscpx.797	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50798	pscpx.798	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50799	pscpx.799	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50800	pscpx.800	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50801	pscpx.801	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50802	pscpx.802	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50803	pscpx.803	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50804	pscpx.804	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50805	pscpx.805	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50806	pscpx.806	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50807	pscpx.807	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50808	pscpx.808	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50809	pscpx.809	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50810	pscpx.810	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50811	pscpx.811	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50812	pscpx.812	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50813	pscpx.813	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50814	pscpx.814	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50815	pscpx.815	PlantSEED	null	0.0	ftr50245;triggering;0;1
cpx50816	pscpx.816	PlantSEED	null	0.0	ftr50246;triggering;0;1
cpx50817	pscpx.817	PlantSEED	null	0.0	ftr50246;triggering;0;1
cpx50818	pscpx.818	PlantSEED	null	0.0	ftr50249;triggering;0;1
cpx50819	pscpx.819	PlantSEED	null	0.0	ftr50249;triggering;0;1
cpx50820	pscpx.820	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50821	pscpx.821	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50822	pscpx.822	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50823	pscpx.823	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50824	pscpx.824	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50825	pscpx.825	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50826	pscpx.826	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50827	pscpx.827	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50828	pscpx.828	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50829	pscpx.829	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50830	pscpx.830	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50831	pscpx.831	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50832	pscpx.832	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50833	pscpx.833	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50834	pscpx.834	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50835	pscpx.835	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50836	pscpx.836	PlantSEED	null	0.0	ftr50250;triggering;0;1
cpx50837	pscpx.837	PlantSEED	null	0.0	ftr50252;triggering;0;1
cpx50838	pscpx.838	PlantSEED	null	0.0	ftr50254;triggering;0;1
cpx50839	pscpx.839	PlantSEED	null	0.0	ftr50254;triggering;0;1
cpx50840	pscpx.840	PlantSEED	null	0.0	ftr50255;triggering;0;1
cpx50841	pscpx.841	PlantSEED	null	0.0	ftr50255;triggering;0;1
cpx50842	pscpx.842	PlantSEED	null	0.0	ftr50257;triggering;0;1
cpx50843	pscpx.843	PlantSEED	null	0.0	ftr50258;triggering;0;1
cpx50844	pscpx.844	PlantSEED	null	0.0	ftr50258;triggering;0;1
cpx50845	pscpx.845	PlantSEED	null	0.0	ftr50259;triggering;0;1
cpx50846	pscpx.846	PlantSEED	null	0.0	ftr50260;triggering;0;1
cpx50847	pscpx.847	PlantSEED	null	0.0	ftr50260;triggering;0;1
cpx50848	pscpx.848	PlantSEED	null	0.0	ftr50261;triggering;0;1
cpx50849	pscpx.849	PlantSEED	null	0.0	ftr50262;triggering;0;1
cpx50850	pscpx.850	PlantSEED	null	0.0	ftr50263;triggering;0;1
cpx50851	pscpx.851	PlantSEED	null	0.0	ftr50263;triggering;0;1
cpx50852	pscpx.852	PlantSEED	null	0.0	ftr50263;triggering;0;1
cpx50853	pscpx.853	PlantSEED	null	0.0	ftr50264;triggering;0;1
cpx50854	pscpx.854	PlantSEED	null	0.0	ftr50265;triggering;0;1
cpx50855	pscpx.855	PlantSEED	null	0.0	ftr50265;triggering;0;1
cpx50856	pscpx.856	PlantSEED	null	0.0	ftr50265;triggering;0;1
cpx50857	pscpx.857	PlantSEED	null	0.0	ftr50265;triggering;0;1
cpx50858	pscpx.858	PlantSEED	null	0.0	ftr50266;triggering;0;1
cpx50859	pscpx.859	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50860	pscpx.860	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50861	pscpx.861	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50862	pscpx.862	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50863	pscpx.863	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50864	pscpx.864	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50865	pscpx.865	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50866	pscpx.866	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50867	pscpx.867	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50868	pscpx.868	PlantSEED	null	0.0	ftr50267;triggering;0;1
cpx50869	pscpx.869	PlantSEED	null	0.0	ftr50269;triggering;0;1
cpx50870	pscpx.870	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50871	pscpx.871	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50872	pscpx.872	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50873	pscpx.873	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50874	pscpx.874	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50875	pscpx.875	PlantSEED	null	0.0	ftr50271;triggering;0;1
cpx50876	pscpx.876	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50877	pscpx.877	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50878	pscpx.878	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50879	pscpx.879	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50880	pscpx.880	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50881	pscpx.881	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50882	pscpx.882	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50883	pscpx.883	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50884	pscpx.884	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50885	pscpx.885	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50886	pscpx.886	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50887	pscpx.887	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50888	pscpx.888	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50889	pscpx.889	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50890	pscpx.890	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50891	pscpx.891	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50892	pscpx.892	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50893	pscpx.893	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50894	pscpx.894	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50895	pscpx.895	PlantSEED	null	0.0	ftr50272;triggering;0;1
cpx50896	pscpx.896	PlantSEED	null	0.0	ftr50273;triggering;0;1
cpx50897	pscpx.897	PlantSEED	null	0.0	ftr50273;triggering;0;1
cpx50898	pscpx.898	PlantSEED	null	0.0	ftr50273;triggering;0;1
cpx50899	pscpx.899	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50900	pscpx.900	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50901	pscpx.901	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50902	pscpx.902	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50903	pscpx.903	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50904	pscpx.904	PlantSEED	null	0.0	ftr50274;triggering;0;1
cpx50905	pscpx.905	PlantSEED	null	0.0	ftr50275;triggering;0;1
cpx50906	pscpx.906	PlantSEED	null	0.0	ftr50278;triggering;0;1
cpx50907	pscpx.907	PlantSEED	null	0.0	ftr50279;triggering;0;1
cpx50908	pscpx.908	PlantSEED	null	0.0	ftr50279;triggering;0;1
cpx50909	pscpx.909	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50910	pscpx.910	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50911	pscpx.911	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50912	pscpx.912	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50913	pscpx.913	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50914	pscpx.914	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50915	pscpx.915	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50916	pscpx.916	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50917	pscpx.917	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50918	pscpx.918	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50919	pscpx.919	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50920	pscpx.920	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50921	pscpx.921	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50922	pscpx.922	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50923	pscpx.923	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50924	pscpx.924	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50925	pscpx.925	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50926	pscpx.926	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50927	pscpx.927	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50928	pscpx.928	PlantSEED	null	0.0	ftr50281;triggering;0;1
cpx50929	pscpx.929	PlantSEED	null	0.0	ftr50282;triggering;0;1
cpx50930	pscpx.930	PlantSEED	null	0.0	ftr50282;triggering;0;1
cpx50931	pscpx.931	PlantSEED	null	0.0	ftr50282;triggering;0;1
cpx50932	pscpx.932	PlantSEED	null	0.0	ftr50285;triggering;0;1
cpx50933	pscpx.933	PlantSEED	null	0.0	ftr50288;triggering;0;1
cpx50934	pscpx.934	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50935	pscpx.935	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50936	pscpx.936	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50937	pscpx.937	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50938	pscpx.938	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50939	pscpx.939	PlantSEED	null	0.0	ftr50289;triggering;0;1
cpx50940	pscpx.940	PlantSEED	null	0.0	ftr50290;triggering;0;1
cpx50941	pscpx.941	PlantSEED	null	0.0	ftr50290;triggering;0;1
cpx50942	pscpx.942	PlantSEED	null	0.0	ftr50291;triggering;0;1
cpx50943	pscpx.943	PlantSEED	null	0.0	ftr50292;triggering;0;1
cpx50944	pscpx.944	PlantSEED	null	0.0	ftr50293;triggering;0;1
cpx50945	pscpx.945	PlantSEED	null	0.0	ftr50295;triggering;0;1
cpx50946	pscpx.946	PlantSEED	null	0.0	ftr50295;triggering;0;1
cpx50947	pscpx.947	PlantSEED	null	0.0	ftr50295;triggering;0;1
cpx50948	pscpx.948	PlantSEED	null	0.0	ftr50295;triggering;0;1
cpx50949	pscpx.949	PlantSEED	null	0.0	ftr50297;triggering;0;1
cpx50950	pscpx.950	PlantSEED	null	0.0	ftr50298;triggering;0;1
cpx50951	pscpx.951	PlantSEED	null	0.0	ftr50298;triggering;0;1
cpx50952	pscpx.952	PlantSEED	null	0.0	ftr50298;triggering;0;1
cpx50953	pscpx.953	PlantSEED	null	0.0	ftr50299;triggering;0;1
cpx50954	pscpx.954	PlantSEED	null	0.0	ftr50299;triggering;0;1
cpx50955	pscpx.955	PlantSEED	null	0.0	ftr50299;triggering;0;1
cpx50956	pscpx.956	PlantSEED	null	0.0	ftr50300;triggering;0;1
cpx50957	pscpx.957	PlantSEED	null	0.0	ftr50300;triggering;0;1
cpx50958	pscpx.958	PlantSEED	null	0.0	ftr50300;triggering;0;1
cpx50959	pscpx.959	PlantSEED	null	0.0	ftr50300;triggering;0;1
cpx50960	pscpx.960	PlantSEED	null	0.0	ftr50301;triggering;0;1
cpx50961	pscpx.961	PlantSEED	null	0.0	ftr50302;triggering;0;1
cpx50962	pscpx.962	PlantSEED	null	0.0	ftr50302;triggering;0;1
cpx50963	pscpx.963	PlantSEED	null	0.0	ftr50307;triggering;0;1
cpx50964	pscpx.964	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50965	pscpx.965	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50966	pscpx.966	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50967	pscpx.967	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50968	pscpx.968	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50969	pscpx.969	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50970	pscpx.970	PlantSEED	null	0.0	ftr50308;triggering;0;1
cpx50971	pscpx.971	PlantSEED	null	0.0	ftr50309;triggering;0;1
cpx50972	pscpx.972	PlantSEED	null	0.0	ftr50309;triggering;0;1
cpx50973	pscpx.973	PlantSEED	null	0.0	ftr50309;triggering;0;1
cpx50974	pscpx.974	PlantSEED	null	0.0	ftr50310;triggering;0;1
cpx50975	pscpx.975	PlantSEED	null	0.0	ftr50310;triggering;0;1
cpx50976	pscpx.976	PlantSEED	null	0.0	ftr50312;triggering;0;1
cpx50977	pscpx.977	PlantSEED	null	0.0	ftr50312;triggering;0;1
cpx50978	pscpx.978	PlantSEED	null	0.0	ftr50313;triggering;0;1
cpx50979	pscpx.979	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50980	pscpx.980	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50981	pscpx.981	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50982	pscpx.982	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50983	pscpx.983	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50984	pscpx.984	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50985	pscpx.985	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50986	pscpx.986	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50987	pscpx.987	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50988	pscpx.988	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50989	pscpx.989	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50990	pscpx.990	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50991	pscpx.991	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50992	pscpx.992	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50993	pscpx.993	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50994	pscpx.994	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50995	pscpx.995	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50996	pscpx.996	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50997	pscpx.997	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50998	pscpx.998	PlantSEED	null	0.0	ftr50314;triggering;0;1
cpx50999	pscpx.999	PlantSEED	null	0.0	ftr50315;triggering;0;1
cpx51000	pscpx.1000	PlantSEED	null	0.0	ftr50315;triggering;0;1
cpx51001	pscpx.1001	PlantSEED	null	0.0	ftr50316;triggering;0;1
cpx51002	pscpx.1002	PlantSEED	null	0.0	ftr50317;triggering;0;1
cpx51003	pscpx.1003	PlantSEED	null	0.0	ftr50318;triggering;0;1
cpx51004	pscpx.1004	PlantSEED	null	0.0	ftr50318;triggering;0;1
cpx51005	pscpx.1005	PlantSEED	null	0.0	ftr50319;triggering;0;1
cpx51006	pscpx.1006	PlantSEED	null	0.0	ftr50319;triggering;0;1
cpx51007	pscpx.1007	PlantSEED	null	0.0	ftr50320;triggering;0;1
cpx51008	pscpx.1008	PlantSEED	null	0.0	ftr50320;triggering;0;1
cpx51009	pscpx.1009	PlantSEED	null	0.0	ftr50321;triggering;0;1
cpx51010	pscpx.1010	PlantSEED	null	0.0	ftr50322;triggering;0;1
cpx51011	pscpx.1011	PlantSEED	null	0.0	ftr50322;triggering;0;1
cpx51012	pscpx.1012	PlantSEED	null	0.0	ftr50322;triggering;0;1
cpx51013	pscpx.1013	PlantSEED	null	0.0	ftr50322;triggering;0;1
cpx51014	pscpx.1014	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51015	pscpx.1015	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51016	pscpx.1016	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51017	pscpx.1017	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51018	pscpx.1018	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51019	pscpx.1019	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51020	pscpx.1020	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51021	pscpx.1021	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51022	pscpx.1022	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51023	pscpx.1023	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51024	pscpx.1024	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51025	pscpx.1025	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51026	pscpx.1026	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51027	pscpx.1027	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51028	pscpx.1028	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51029	pscpx.1029	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51030	pscpx.1030	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51031	pscpx.1031	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51032	pscpx.1032	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51033	pscpx.1033	PlantSEED	null	0.0	ftr50324;triggering;0;1
cpx51034	pscpx.1034	PlantSEED	null	0.0	ftr50325;triggering;0;1
cpx51035	pscpx.1035	PlantSEED	null	0.0	ftr50325;triggering;0;1
cpx51036	pscpx.1036	PlantSEED	null	0.0	ftr50325;triggering;0;1
cpx51037	pscpx.1037	PlantSEED	null	0.0	ftr50325;triggering;0;1
cpx51038	pscpx.1038	PlantSEED	null	0.0	ftr50327;triggering;0;1
cpx51039	pscpx.1039	PlantSEED	null	0.0	ftr50327;triggering;0;1
cpx51040	pscpx.1040	PlantSEED	null	0.0	ftr50328;triggering;0;1
cpx51041	pscpx.1041	PlantSEED	null	0.0	ftr50328;triggering;0;1
cpx51042	pscpx.1042	PlantSEED	null	0.0	ftr50329;triggering;0;1
cpx51043	pscpx.1043	PlantSEED	null	0.0	ftr50329;triggering;0;1
cpx51044	pscpx.1044	PlantSEED	null	0.0	ftr50330;triggering;0;1
cpx51045	pscpx.1045	PlantSEED	null	0.0	ftr50330;triggering;0;1
cpx51046	pscpx.1046	PlantSEED	null	0.0	ftr50331;triggering;0;1
cpx51047	pscpx.1047	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51048	pscpx.1048	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51049	pscpx.1049	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51050	pscpx.1050	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51051	pscpx.1051	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51052	pscpx.1052	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51053	pscpx.1053	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51054	pscpx.1054	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51055	pscpx.1055	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51056	pscpx.1056	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51057	pscpx.1057	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51058	pscpx.1058	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51059	pscpx.1059	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51060	pscpx.1060	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51061	pscpx.1061	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51062	pscpx.1062	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51063	pscpx.1063	PlantSEED	null	0.0	ftr50332;triggering;0;1
cpx51064	pscpx.1064	PlantSEED	null	0.0	ftr50332;triggering;0;1
